claim_id,claim_name,claim_node_type,artifact_id,filename,artifact_type,relation,source_span,verification_status,notes
RA-PRED-002,Proton mass scale target,target,ART-PY-d1_BDG_string_tension,d1_BDG_string_tension.py,py,candidate_support,whole_script_static_audit,hybrid_candidate,"String-tension/proton-scale chain; imports proton mass and QCD running, so target support only."
RA-ARITH-004,Dimensionless strong-interaction scale,claim,ART-PY-d1_BDG_string_tension,d1_BDG_string_tension.py,py,candidate_support,whole_script_static_audit,hybrid_candidate,"String-tension/proton-scale chain; imports proton mass and QCD running, so target support only."
RA-GRAV-007,Antichain drift local statistic,claim,ART-PY-d2_two_phases,d2_two_phases.py,py,candidate_support,whole_script_static_audit,native_candidate,Two-phase μ transition/CMB argument; seeded simulation; several hard-wall items remain open.
RA-OPEN-004,Environment-sensitive expansion law,issue,ART-PY-d2_two_phases,d2_two_phases.py,py,candidate_support,whole_script_static_audit,native_candidate,Two-phase μ transition/CMB argument; seeded simulation; several hard-wall items remain open.
RA-PRED-005,Local Hubble/environment target,target,ART-PY-d2_two_phases,d2_two_phases.py,py,candidate_support,whole_script_static_audit,native_candidate,Two-phase μ transition/CMB argument; seeded simulation; several hard-wall items remain open.
RA-ARITH-004,Dimensionless strong-interaction scale,claim,ART-PY-d3_alpha_s_BDG,d3_alpha_s_BDG.py,py,benchmarks,whole_script_static_audit,hybrid_candidate,Short alpha_EM/alpha_s benchmark; comparative.
RA-PRED-004,f0 path-weight comparison target,target,ART-PY-d3_alpha_s_BDG,d3_alpha_s_BDG.py,py,benchmarks,whole_script_static_audit,hybrid_candidate,Short alpha_EM/alpha_s benchmark; comparative.
RA-ARITH-004,Dimensionless strong-interaction scale,claim,ART-PY-d3_alpha_s_proof,d3_alpha_s_proof.py,py,computes_candidate,whole_script_static_audit,native_candidate,Computes alpha_s(m_Z)=1/sqrt(72); link as native arithmetic support with observational comparison caveat.
RA-PRED-004,f0 path-weight comparison target,target,ART-PY-d3_alpha_s_proof,d3_alpha_s_proof.py,py,computes_candidate,whole_script_static_audit,native_candidate,Computes alpha_s(m_Z)=1/sqrt(72); link as native arithmetic support with observational comparison caveat.
RA-ARITH-004,Dimensionless strong-interaction scale,claim,ART-PY-d3i_complete,d3i_complete.py,py,benchmarks,whole_script_static_audit,hybrid_candidate,Renormalization-group benchmark; uses QCD running and should remain hybrid.
RA-PRED-004,f0 path-weight comparison target,target,ART-PY-d3i_complete,d3i_complete.py,py,benchmarks,whole_script_static_audit,hybrid_candidate,Renormalization-group benchmark; uses QCD running and should remain hybrid.
RA-OPEN-002,Scattering and decay predictions,issue,ART-PY-d3i_complete,d3i_complete.py,py,benchmarks,whole_script_static_audit,hybrid_candidate,Renormalization-group benchmark; uses QCD running and should remain hybrid.
RA-D4-001,D4U02 selectivity ceiling,claim,ART-PY-d4u02_enumeration,d4u02_enumeration.py,py,computes,whole_script_static_audit,native_strong,Canonical D4U02 enumeration; self-tests pass and outputs canonical constants.
RA-D4-002,D4U02 modular barrier,claim,ART-PY-d4u02_enumeration,d4u02_enumeration.py,py,computes,whole_script_static_audit,native_strong,Canonical D4U02 enumeration; self-tests pass and outputs canonical constants.
RA-ARITH-005,Internal density scale from selectivity,claim,ART-PY-d4u02_enumeration,d4u02_enumeration.py,py,computes,whole_script_static_audit,native_strong,Canonical D4U02 enumeration; self-tests pass and outputs canonical constants.
RA-GRAV-003,Causal severance,claim,ART-PY-daughter_universe,daughter_universe.py,py,candidate_support,whole_script_static_audit,phenomenology,Daughter universe/severance inheritance model; restoration candidate.
RA-OPEN-005,Low-l CMB / Axis-of-Evil severance inheritance,issue,ART-PY-daughter_universe,daughter_universe.py,py,candidate_support,whole_script_static_audit,phenomenology,Daughter universe/severance inheritance model; restoration candidate.
RA-PRED-007,Axis-of-Evil / low-l alignment target,target,ART-PY-daughter_universe,daughter_universe.py,py,candidate_support,whole_script_static_audit,phenomenology,Daughter universe/severance inheritance model; restoration candidate.
RA-ARITH-006,BDG path-weight ratio,claim,ART-PY-f0_enumeration,f0_enumeration.py,py,computes_candidate,whole_script_static_audit,hybrid_candidate,Canonical native path-weight ratio 17.3152; f0 comparison multiplies by external/SM RG alpha_s step.
RA-PRED-004,f0 path-weight comparison target,target,ART-PY-f0_enumeration,f0_enumeration.py,py,computes_candidate,whole_script_static_audit,hybrid_candidate,Canonical native path-weight ratio 17.3152; f0 comparison multiplies by external/SM RG alpha_s step.
RA-OPEN-004,Environment-sensitive expansion law,issue,ART-PY-hard_wall_4_summary,hard_wall_4_summary.py,py,candidate_support,whole_script_static_audit,phenomenology,Short CMB/Hard-Wall summary; keep as restoration note.
RA-PRED-005,Local Hubble/environment target,target,ART-PY-hard_wall_4_summary,hard_wall_4_summary.py,py,candidate_support,whole_script_static_audit,phenomenology,Short CMB/Hard-Wall summary; keep as restoration note.
RA-GRAV-002,Asymptotic kernel saturation,claim,ART-PY-kernel_saturation,kernel_saturation.py,py,computes_candidate,whole_script_static_audit,native_candidate,Kernel saturation theorem script; algebraic identities plus MC verification; convert to MD/Lean if promoted.
RA-GRAV-003,Causal severance,claim,ART-PY-kernel_saturation,kernel_saturation.py,py,computes_candidate,whole_script_static_audit,native_candidate,Kernel saturation theorem script; algebraic identities plus MC verification; convert to MD/Lean if promoted.
RA-ARITH-005,Internal density scale from selectivity,claim,ART-PY-mu_derivation,mu_derivation.py,py,candidate_support,whole_script_static_audit,hybrid_candidate,μ derivation script; useful but relies on matching resonance scale.
RA-PRED-002,Proton mass scale target,target,ART-PY-mu_derivation,mu_derivation.py,py,candidate_support,whole_script_static_audit,hybrid_candidate,μ derivation script; useful but relies on matching resonance scale.
RA-ARITH-005,Internal density scale from selectivity,claim,ART-PY-mu_int_derive,mu_int_derive.py,py,blocked,whole_script_static_audit,blocked_parse_error,Syntax error from unquoted em dash in f-string; cannot parse or execute until repaired.
RA-PRED-002,Proton mass scale target,target,ART-PY-mu_int_derive,mu_int_derive.py,py,blocked,whole_script_static_audit,blocked_parse_error,Syntax error from unquoted em dash in f-string; cannot parse or execute until repaired.
RA-PRED-002,Proton mass scale target,target,ART-PY-n_eff_alternative,n_eff_alternative.py,py,candidate_support,whole_script_static_audit,native_candidate,N_eff alternative diagnostic; seeded; should remain candidate/restoration support.
RA-MOTIF-003,Minimal closure windows,claim,ART-PY-n_eff_alternative,n_eff_alternative.py,py,candidate_support,whole_script_static_audit,native_candidate,N_eff alternative diagnostic; seeded; should remain candidate/restoration support.
RA-OPEN-001,Full motif-to-spectrum cartography,issue,ART-PY-n_eff_alternative,n_eff_alternative.py,py,candidate_support,whole_script_static_audit,native_candidate,N_eff alternative diagnostic; seeded; should remain candidate/restoration support.
RA-PRED-002,Proton mass scale target,target,ART-PY-n_eff_factorization,n_eff_factorization.py,py,candidate_support,whole_script_static_audit,native_candidate,N_eff factorization diagnostic; useful for caveating proton cascade.
RA-MOTIF-003,Minimal closure windows,claim,ART-PY-n_eff_factorization,n_eff_factorization.py,py,candidate_support,whole_script_static_audit,native_candidate,N_eff factorization diagnostic; useful for caveating proton cascade.
RA-OPEN-001,Full motif-to-spectrum cartography,issue,ART-PY-n_eff_factorization,n_eff_factorization.py,py,candidate_support,whole_script_static_audit,native_candidate,N_eff factorization diagnostic; useful for caveating proton cascade.
RA-PRED-002,Proton mass scale target,target,ART-PY-n_eff_mc_test,n_eff_mc_test.py,py,candidate_support,whole_script_static_audit,native_candidate,N_eff Monte Carlo; timed under short smoke test; needs reproducibility run with archived output.
RA-MOTIF-003,Minimal closure windows,claim,ART-PY-n_eff_mc_test,n_eff_mc_test.py,py,candidate_support,whole_script_static_audit,native_candidate,N_eff Monte Carlo; timed under short smoke test; needs reproducibility run with archived output.
RA-OPEN-001,Full motif-to-spectrum cartography,issue,ART-PY-n_eff_mc_test,n_eff_mc_test.py,py,candidate_support,whole_script_static_audit,native_candidate,N_eff Monte Carlo; timed under short smoke test; needs reproducibility run with archived output.
RA-ARITH-001,BDG coefficient arithmetic spine,claim,ART-PY-o14_incidence_algebra,o14_incidence_algebra.py,py,candidate_support,whole_script_static_audit,native_candidate,Incidence algebra exploration; contains conjectural/proof-attempt language; useful but not canonical proof.
RA-ARITH-002,Second-order cancellation pattern,claim,ART-PY-o14_incidence_algebra,o14_incidence_algebra.py,py,candidate_support,whole_script_static_audit,native_candidate,Incidence algebra exploration; contains conjectural/proof-attempt language; useful but not canonical proof.
RA-D4-001,D4U02 selectivity ceiling,claim,ART-PY-o14_incidence_algebra,o14_incidence_algebra.py,py,candidate_support,whole_script_static_audit,native_candidate,Incidence algebra exploration; contains conjectural/proof-attempt language; useful but not canonical proof.
RA-ARITH-001,BDG coefficient arithmetic spine,claim,ART-PY-o14_proof,o14_proof.py,py,candidate_support,whole_script_static_audit,native_candidate,O14 proof attempt; produces arithmetic chain but should remain subordinate to Lean arithmetic core.
RA-ARITH-002,Second-order cancellation pattern,claim,ART-PY-o14_proof,o14_proof.py,py,candidate_support,whole_script_static_audit,native_candidate,O14 proof attempt; produces arithmetic chain but should remain subordinate to Lean arithmetic core.
RA-D4-001,D4U02 selectivity ceiling,claim,ART-PY-o14_proof,o14_proof.py,py,candidate_support,whole_script_static_audit,native_candidate,O14 proof attempt; produces arithmetic chain but should remain subordinate to Lean arithmetic core.
RA-MOTIF-007,Confinement as finite renewal,claim,ART-PY-pathwise_exit,pathwise_exit.py,py,candidate_support,whole_script_static_audit,hybrid_candidate,"Pathwise exit model; explicitly approximate, useful for scattering/decay frontier."
RA-OPEN-002,Scattering and decay predictions,issue,ART-PY-pathwise_exit,pathwise_exit.py,py,candidate_support,whole_script_static_audit,hybrid_candidate,"Pathwise exit model; explicitly approximate, useful for scattering/decay frontier."
RA-ARITH-004,Dimensionless strong-interaction scale,claim,ART-PY-qcd_running_proof,qcd_running_proof.py,py,benchmarks,whole_script_static_audit,hybrid_candidate,QCD running step for f0; external SM RG component.
RA-PRED-004,f0 path-weight comparison target,target,ART-PY-qcd_running_proof,qcd_running_proof.py,py,benchmarks,whole_script_static_audit,hybrid_candidate,QCD running step for f0; external SM RG component.
RA-ARITH-005,Internal density scale from selectivity,claim,ART-PY-ra_calibration,ra_calibration.py,py,candidate_support,whole_script_static_audit,phenomenology,BDG-to-density calibration; phenomenological.
RA-OPEN-004,Environment-sensitive expansion law,issue,ART-PY-ra_calibration,ra_calibration.py,py,candidate_support,whole_script_static_audit,phenomenology,BDG-to-density calibration; phenomenological.
RA-PRED-005,Local Hubble/environment target,target,ART-PY-ra_dark_energy,ra_dark_energy.py,py,benchmarks,whole_script_static_audit,phenomenology,Density-dependent expansion / apparent dark-energy model; one/few-parameter phenomenology.
RA-OPEN-004,Environment-sensitive expansion law,issue,ART-PY-ra_dark_energy,ra_dark_energy.py,py,benchmarks,whole_script_static_audit,phenomenology,Density-dependent expansion / apparent dark-energy model; one/few-parameter phenomenology.
RA-PRED-005,Local Hubble/environment target,target,ART-PY-ra_desi_verify,ra_desi_verify.py,py,benchmarks,whole_script_static_audit,phenomenology,"DESI/w0-wa verification; strong for target roadmap, not proof."
RA-OPEN-004,Environment-sensitive expansion law,issue,ART-PY-ra_desi_verify,ra_desi_verify.py,py,benchmarks,whole_script_static_audit,phenomenology,"DESI/w0-wa verification; strong for target roadmap, not proof."
RA-GRAV-003,Causal severance,claim,ART-PY-ra_early_bh,ra_early_bh.py,py,candidate_support,whole_script_static_audit,phenomenology,Early black-hole model; not yet active v0.5 target.
RA-OPEN-005,Low-l CMB / Axis-of-Evil severance inheritance,issue,ART-PY-ra_early_bh,ra_early_bh.py,py,candidate_support,whole_script_static_audit,phenomenology,Early black-hole model; not yet active v0.5 target.
RA-PRED-006,Rotation-curve / lensing source-law target,target,ART-PY-ra_flat_rotation_curve,ra_flat_rotation_curve.py,py,benchmarks,whole_script_static_audit,phenomenology,Rotation-curve plot script; has docstring escape warning and hard-coded Milky Way analog target.
RA-OPEN-003,Coefficient-level orbital/lensing source law,issue,ART-PY-ra_flat_rotation_curve,ra_flat_rotation_curve.py,py,benchmarks,whole_script_static_audit,phenomenology,Rotation-curve plot script; has docstring escape warning and hard-coded Milky Way analog target.
RA-PRED-005,Local Hubble/environment target,target,ART-PY-ra_structure_formation,ra_structure_formation.py,py,candidate_support,whole_script_static_audit,phenomenology,Graph self-sorting/structure-formation model; seeded and bridge/phenomenology-heavy.
RA-PRED-006,Rotation-curve / lensing source-law target,target,ART-PY-ra_structure_formation,ra_structure_formation.py,py,candidate_support,whole_script_static_audit,phenomenology,Graph self-sorting/structure-formation model; seeded and bridge/phenomenology-heavy.
RA-OPEN-004,Environment-sensitive expansion law,issue,ART-PY-ra_structure_formation,ra_structure_formation.py,py,candidate_support,whole_script_static_audit,phenomenology,Graph self-sorting/structure-formation model; seeded and bridge/phenomenology-heavy.
RA-PRED-005,Local Hubble/environment target,target,ART-PY-ra_verify_heraclitus,ra_verify_heraclitus.py,py,needs_runtime_hardening,whole_script_static_audit,phenomenology,w0-wa interpolation verifier; static OK but timed under 30s smoke test; needs fast mode/cached outputs.
RA-OPEN-004,Environment-sensitive expansion law,issue,ART-PY-ra_verify_heraclitus,ra_verify_heraclitus.py,py,needs_runtime_hardening,whole_script_static_audit,phenomenology,w0-wa interpolation verifier; static OK but timed under 30s smoke test; needs fast mode/cached outputs.
RA-MOTIF-007,Confinement as finite renewal,claim,ART-PY-rho_native,rho_native.py,py,candidate_support,whole_script_static_audit,hybrid_candidate,"ρ meson native treatment; still fits μ from lifetime, so not zero-parameter support."
RA-OPEN-002,Scattering and decay predictions,issue,ART-PY-rho_native,rho_native.py,py,candidate_support,whole_script_static_audit,hybrid_candidate,"ρ meson native treatment; still fits μ from lifetime, so not zero-parameter support."
RA-GRAV-004,Severed-link entropy observable,claim,ART-PY-severed_outdegree,severed_outdegree.py,py,computes_candidate,whole_script_static_audit,native_candidate,"Mean severed out-degree simulation; supports area-law queue, needs reproducibility output."
RA-GRAV-005,Discrete boundary law,claim,ART-PY-severed_outdegree,severed_outdegree.py,py,computes_candidate,whole_script_static_audit,native_candidate,"Mean severed out-degree simulation; supports area-law queue, needs reproducibility output."
RA-MOTIF-007,Confinement as finite renewal,claim,ART-PY-sigma_analysis,sigma_analysis.py,py,candidate_support,whole_script_static_audit,hybrid_candidate,"σ-filter analysis; useful selection-rule source, still empirical resonance-classification heavy."
RA-OPEN-002,Scattering and decay predictions,issue,ART-PY-sigma_analysis,sigma_analysis.py,py,candidate_support,whole_script_static_audit,hybrid_candidate,"σ-filter analysis; useful selection-rule source, still empirical resonance-classification heavy."
RA-MOTIF-007,Confinement as finite renewal,claim,ART-PY-sigma_table,sigma_table.py,py,candidate_support,whole_script_static_audit,hybrid_candidate,"σ-label/resonance table; empirical bridge table, not proof."
RA-OPEN-002,Scattering and decay predictions,issue,ART-PY-sigma_table,sigma_table.py,py,candidate_support,whole_script_static_audit,hybrid_candidate,"σ-label/resonance table; empirical bridge table, not proof."
RA-PRED-005,Local Hubble/environment target,target,ART-PY-t1_forecast_deliverables,t1_forecast_deliverables.py,py,benchmarks,whole_script_static_audit,phenomenology,DESI T1 forecast deliverables v1; superseded by v2.
RA-OPEN-004,Environment-sensitive expansion law,issue,ART-PY-t1_forecast_deliverables,t1_forecast_deliverables.py,py,benchmarks,whole_script_static_audit,phenomenology,DESI T1 forecast deliverables v1; superseded by v2.
RA-PRED-005,Local Hubble/environment target,target,ART-PY-t1_forecast_deliverables_v2,t1_forecast_deliverables_v2.py,py,benchmarks,whole_script_static_audit,phenomenology,DESI T1 forecast generator; writes three CSVs and plot; epistemic caveats are explicit.
RA-OPEN-004,Environment-sensitive expansion law,issue,ART-PY-t1_forecast_deliverables_v2,t1_forecast_deliverables_v2.py,py,benchmarks,whole_script_static_audit,phenomenology,DESI T1 forecast generator; writes three CSVs and plot; epistemic caveats are explicit.
RA-ARITH-004,Dimensionless strong-interaction scale,claim,ART-PY-vwyler_proof,vwyler_proof.py,py,candidate_support,whole_script_static_audit,native_candidate,Short V_eff/alpha_s arithmetic check; candidate support only.
RA-PRED-004,f0 path-weight comparison target,target,ART-PY-vwyler_proof,vwyler_proof.py,py,candidate_support,whole_script_static_audit,native_candidate,Short V_eff/alpha_s arithmetic check; candidate support only.
RA-COMP-004,RA assembly depth,claim,ART-PY-assembly_mapper,assembly_mapper.py,py,candidate_support,whole_script_static_audit,external_dependency,RDKit/NetworkX assembly-topology mapper; smoke test succeeds here.
RA-COMP-005,Glycolysis assembly depth estimate,claim,ART-PY-assembly_mapper,assembly_mapper.py,py,candidate_support,whole_script_static_audit,external_dependency,RDKit/NetworkX assembly-topology mapper; smoke test succeeds here.
RA-PRED-005,Local Hubble/environment target,target,ART-DATA-endpoint_ap_table,endpoint_ap_table.csv,csv,generated_output_for,whole_script_static_audit,phenomenology,T1 forecast endpoint AP table generated by t1_forecast_deliverables_v2.py.
RA-OPEN-004,Environment-sensitive expansion law,issue,ART-DATA-endpoint_ap_table,endpoint_ap_table.csv,csv,generated_output_for,whole_script_static_audit,phenomenology,T1 forecast endpoint AP table generated by t1_forecast_deliverables_v2.py.
RA-PRED-005,Local Hubble/environment target,target,ART-DATA-sensitivity_matrix,sensitivity_matrix.csv,csv,generated_output_for,whole_script_static_audit,phenomenology,T1 forecast epsilon/z/sigma sensitivity matrix.
RA-OPEN-004,Environment-sensitive expansion law,issue,ART-DATA-sensitivity_matrix,sensitivity_matrix.csv,csv,generated_output_for,whole_script_static_audit,phenomenology,T1 forecast epsilon/z/sigma sensitivity matrix.
RA-PRED-005,Local Hubble/environment target,target,ART-DATA-toy_model_bracket_table,toy_model_bracket_table.csv,csv,generated_output_for,whole_script_static_audit,phenomenology,T1 forecast toy-model bracket table.
RA-OPEN-004,Environment-sensitive expansion law,issue,ART-DATA-toy_model_bracket_table,toy_model_bracket_table.csv,csv,generated_output_for,whole_script_static_audit,phenomenology,T1 forecast toy-model bracket table.
