artifact_id,filename,type,status,artifact_role,supports_results,repo_relative_path,sha256,git_sha,path_observed,notes,migration_note
ART-PY-berry_decomposition,berry_decomposition.py,py,uploaded_static_audited,computation_source,,src/RA_AQFT/berry_decomposition.py,b639249792ef294ecca47100f13f45503b3f46437478a077d6a12bec386ec472,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,SU(4)/curvature decomposition; bridge-heavy restoration source.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-berry_derive_f,berry_derive_f.py,py,uploaded_static_audited,computation_source,,src/RA_AQFT/berry_derive_f.py,55c2c460fe8e97a1d176777b56da11b90f985d8c057fc40a90d266481baa366d,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Derives transfer fraction from Poisson thinning; useful for future Berry/holonomy claim.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-berry_final,berry_final.py,py,uploaded_static_audited,computation_source,,src/RA_AQFT/berry_final.py,16cefa6c9c27ed478699d372c5ed99b319cc1c0a492ad959a14c0691fed2ad65,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,"Synthesizes sector-count/gauge-holonomy picture; structural identification, not active proof.","Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-berry_gauge,berry_gauge.py,py,uploaded_static_audited,computation_source,,src/RA_AQFT/berry_gauge.py,9315901e8c1cc0a9cd22a1195b4367d83872e51bfa4000b01cc143ffe901d1df,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Gauge hierarchy script; useful restoration source; open questions are explicit.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-berry_theorems,berry_theorems.py,py,uploaded_static_audited,computation_source,,src/RA_AQFT/berry_theorems.py,0314324f9c240c76ceedca5025c30eeb2eb2a972d6965eb2b787d23d52a0fbe4,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Four theorem-extracting computations; not currently mapped into v0.5 active claims.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-berry_thinning,berry_thinning.py,py,uploaded_static_audited,computation_source,,src/RA_AQFT/berry_thinning.py,02a98d30328d08fb871a5d611106f3aa0f0b27a31b2bb634c17d3c277c2ba008,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Poisson-thinning justification for transfer law; likely the cleanest Berry-family native subclaim.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-berry_transfer,berry_transfer.py,py,uploaded_static_audited,computation_source,,src/RA_AQFT/berry_transfer.py,29fccb11191a5877b321e2d40384237c4a8349638680def180e4feaedd5f4660,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Discrete inter-sector transfer; restoration source.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-born_rule_derivation,born_rule_derivation.py,py,uploaded_static_audited,computation_source,,src/RA_AQFT/born_rule_derivation.py,4546057ee6b35fa0583162614057111f5f405be0a0580d20df9a5208af368e24,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,"Uses QFT Hamiltonian/local amplitude language; preserve as non-target/bridge note, not active RA proof.","Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-branching_volume,branching_volume.py,py,uploaded_static_audited,computation_source,RA-GRAV-003;RA-OPEN-005;RA-PRED-007,src/RA_AQFT/branching_volume.py,aec2a402d027cae23135a80d9237aa28760bdb1bea21d46a779b1160272345ac,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Daughter/fragmentation volume model; restoration candidate for severance inheritance.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-bullet_cluster,bullet_cluster.py,py,uploaded_static_audited,computation_source,RA-PRED-006;RA-OPEN-003,src/RA_AQFT/bullet_cluster.py,57cdb6b0cefcdc14de3cb8626a927b9a08999afbdb7c1e3d62a6f0af74d5cdb0,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,"Bullet Cluster source-law benchmark; phenomenology, not proof.","Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-casimir_benchmark,casimir_benchmark.py,py,uploaded_static_audited,computation_source,,src/RA_AQFT/casimir_benchmark.py,e13b89d3485b8154294307190a52d59e8b3f9aa1a6fe1b9d85d014229b0c0dc4,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,AQFT/Casimir/Unruh bridge; useful historical benchmark but should not support active native claims.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-cross_dimensional_exclusion,cross_dimensional_exclusion.py,py,uploaded_static_audited,computation_source,RA-D4-001;RA-D4-002;RA-GRAV-006,src/RA_AQFT/cross_dimensional_exclusion.py,1982fa14f1583a2fcbdaff78694eac026be28f93c73e8941769f5bcf2ae0b351,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,"Fast cross-dimensional exclusion map using D4U02 values; useful summary, but inputs are partly hard-coded from prior enumeration.","Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-d1_BDG_string_tension,d1_BDG_string_tension.py,py,uploaded_static_audited,computation_source,RA-PRED-002;RA-ARITH-004,src/RA_AQFT/d1_BDG_string_tension.py,a401a1daffdd4f1216810efaa970fbd3d5699b401c3a034381e12688d98f3b4c,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,"String-tension/proton-scale chain; imports proton mass and QCD running, so target support only.","Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-d2_two_phases,d2_two_phases.py,py,uploaded_static_audited,computation_source,RA-GRAV-007;RA-OPEN-004;RA-PRED-005,src/RA_AQFT/d2_two_phases.py,fbbfb55b22b8ce48f9073bd85bf9b33ca58beb86ca27b5e18e14fe2b06ec2286,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Two-phase μ transition/CMB argument; seeded simulation; several hard-wall items remain open.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-d3_alpha_s_BDG,d3_alpha_s_BDG.py,py,uploaded_static_audited,computation_source,RA-ARITH-004;RA-PRED-004,src/RA_AQFT/d3_alpha_s_BDG.py,2844b8f4b9fb79d1098a5a4ddd571c389174c2c170c756c9ff2cf99c8b957494,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Short alpha_EM/alpha_s benchmark; comparative.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-d3_alpha_s_proof,d3_alpha_s_proof.py,py,uploaded_static_audited,computation_source,RA-ARITH-004;RA-PRED-004,src/RA_AQFT/d3_alpha_s_proof.py,40f16afb276e53fd1a631306c7c8879c13809d7b8cdb373798ce8ba94842c855,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Computes alpha_s(m_Z)=1/sqrt(72); link as native arithmetic support with observational comparison caveat.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-d3i_complete,d3i_complete.py,py,uploaded_static_audited,computation_source,RA-ARITH-004;RA-PRED-004;RA-OPEN-002,src/RA_AQFT/d3i_complete.py,7cb239789dc2d1aa24a0175afc2fdde5dfe3815e407e0759f2ffec8635940b97,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Renormalization-group benchmark; uses QCD running and should remain hybrid.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-d4u02_enumeration,d4u02_enumeration.py,py,uploaded_smoke_tested_ok,computation_source,RA-D4-001;RA-D4-002;RA-ARITH-005,src/RA_AQFT/d4u02_enumeration.py,273314da29bcfeed9edc604f1bd95da3c1b8c5152892e3ad3f43e79ecaff44b6,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Canonical D4U02 enumeration; self-tests pass and outputs canonical constants.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-daughter_universe,daughter_universe.py,py,uploaded_static_audited,computation_source,RA-GRAV-003;RA-OPEN-005;RA-PRED-007,src/RA_AQFT/daughter_universe.py,b6b3e809335f7f1cc81834a69870704b97fc66e953bf189095038b1b14f66510,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Daughter universe/severance inheritance model; restoration candidate.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-f0_enumeration,f0_enumeration.py,py,uploaded_static_audited,computation_source,RA-ARITH-006;RA-PRED-004,src/RA_AQFT/f0_enumeration.py,56dd8dc4d850467fa93b2e02d2a9ec31b814c1e6744e18445bf83a712d91b587,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Canonical native path-weight ratio 17.3152; f0 comparison multiplies by external/SM RG alpha_s step.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-hard_wall_4_summary,hard_wall_4_summary.py,py,uploaded_static_audited,computation_source,RA-OPEN-004;RA-PRED-005,src/RA_AQFT/hard_wall_4_summary.py,ccee31ab8ec8de2e43e2d1f53e4c48f7ad5a2431fd602adea84e6732615a671c,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Short CMB/Hard-Wall summary; keep as restoration note.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-kernel_saturation,kernel_saturation.py,py,uploaded_static_audited,computation_source,RA-GRAV-002;RA-GRAV-003,src/RA_AQFT/kernel_saturation.py,42b4f6a10706692742e8f609651fc49bc54fb74db18f9de3589dcf29cadd94b9,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Kernel saturation theorem script; algebraic identities plus MC verification; convert to MD/Lean if promoted.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-mu_derivation,mu_derivation.py,py,uploaded_static_audited,computation_source,RA-ARITH-005;RA-PRED-002,src/RA_AQFT/mu_derivation.py,083aa5a2f900d6cee32005bffe8073d4546d314abc5021a404e398937482fd65,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,μ derivation script; useful but relies on matching resonance scale.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-mu_int_derive,mu_int_derive.py,py,blocked_repair_required,computation_source,RA-ARITH-005;RA-PRED-002,src/RA_AQFT/mu_int_derive.py,36fe90157c8b1fd25fe4ab11b8138504cd868b4f1997c565d7b83f2a8e268466,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Syntax error from unquoted em dash in f-string; cannot parse or execute until repaired.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-n_eff_alternative,n_eff_alternative.py,py,uploaded_static_audited,computation_source,RA-PRED-002;RA-MOTIF-003;RA-OPEN-001,src/RA_AQFT/n_eff_alternative.py,0b5c1c41a6cae2e80a30b347203e73ddb45b6bbfcae89b371bacf2688a5ca0bb,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,N_eff alternative diagnostic; seeded; should remain candidate/restoration support.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-n_eff_factorization,n_eff_factorization.py,py,uploaded_static_audited,computation_source,RA-PRED-002;RA-MOTIF-003;RA-OPEN-001,src/RA_AQFT/n_eff_factorization.py,4460880f7c111eea307baa9e31cc2ab4e8430e28b3e1f372da4074e3b2c8f404,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,N_eff factorization diagnostic; useful for caveating proton cascade.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-n_eff_mc_test,n_eff_mc_test.py,py,uploaded_static_audited,computation_source,RA-PRED-002;RA-MOTIF-003;RA-OPEN-001,src/RA_AQFT/n_eff_mc_test.py,d57d285183c5b8292fa7309e8c25b611c768bda18db8db47a1d3b4222d539dda,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,N_eff Monte Carlo; timed under short smoke test; needs reproducibility run with archived output.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-o14_incidence_algebra,o14_incidence_algebra.py,py,uploaded_static_audited,computation_source,RA-ARITH-001;RA-ARITH-002;RA-D4-001,src/RA_AQFT/o14_incidence_algebra.py,922c796ae9f46c0ae9453c7ef0ac8d3606024d0e9d8ca84d741c9f0970aea4e9,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Incidence algebra exploration; contains conjectural/proof-attempt language; useful but not canonical proof.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-o14_proof,o14_proof.py,py,uploaded_static_audited,computation_source,RA-ARITH-001;RA-ARITH-002;RA-D4-001,src/RA_AQFT/o14_proof.py,1e380a691fddae3a5ac8d3cf1397385b6f5282bdd20dd173ff7cee52892cb8fa,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,O14 proof attempt; produces arithmetic chain but should remain subordinate to Lean arithmetic core.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-pathwise_exit,pathwise_exit.py,py,uploaded_static_audited,computation_source,RA-MOTIF-007;RA-OPEN-002,src/RA_AQFT/pathwise_exit.py,0eb4b2d98603add0ebd888415a18f9d8ad1e02bee4e87457f660396fe3683462,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,"Pathwise exit model; explicitly approximate, useful for scattering/decay frontier.","Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-qcd_running_proof,qcd_running_proof.py,py,uploaded_static_audited,computation_source,RA-ARITH-004;RA-PRED-004,src/RA_AQFT/qcd_running_proof.py,c66d223f908c0282b6e01f9ab6fd6999166b251618503995c3205d2561afc125,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,QCD running step for f0; external SM RG component.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-ra_calibration,ra_calibration.py,py,uploaded_static_audited,computation_source,RA-ARITH-005;RA-OPEN-004,src/RA_AQFT/ra_calibration.py,4629a51d40a1685f3d6aa3537f8b53dd3e52113d1e05f889a31c14909db0ee08,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,BDG-to-density calibration; phenomenological.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-ra_dark_energy,ra_dark_energy.py,py,uploaded_static_audited,computation_source,RA-PRED-005;RA-OPEN-004,src/RA_AQFT/ra_dark_energy.py,148939a436f608ed0bbc253eb2ac0439a01f512381ca0897d222f9ada0272c15,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Density-dependent expansion / apparent dark-energy model; one/few-parameter phenomenology.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-ra_desi_verify,ra_desi_verify.py,py,uploaded_static_audited,computation_source,RA-PRED-005;RA-OPEN-004,src/RA_AQFT/ra_desi_verify.py,04484ef02c1609237e4fce1ebe647528e59e42cedb333b29b5a4088869333087,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,"DESI/w0-wa verification; strong for target roadmap, not proof.","Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-ra_early_bh,ra_early_bh.py,py,uploaded_static_audited,computation_source,RA-GRAV-003;RA-OPEN-005,src/RA_AQFT/ra_early_bh.py,07efe6b369fde4e7ed9fba933e0dc68cc55c2137e1d501a3fb0e641c792318fb,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Early black-hole model; not yet active v0.5 target.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-ra_flat_rotation_curve,ra_flat_rotation_curve.py,py,uploaded_static_audited,computation_source,RA-PRED-006;RA-OPEN-003,src/RA_AQFT/ra_flat_rotation_curve.py,6440dd32966e6bf7e0c087fd499d3b1529fbf5251cd0db2443fa2f47d98d1c7a,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Rotation-curve plot script; has docstring escape warning and hard-coded Milky Way analog target.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-ra_structure_formation,ra_structure_formation.py,py,uploaded_static_audited,computation_source,RA-PRED-005;RA-PRED-006;RA-OPEN-004,src/RA_AQFT/ra_structure_formation.py,4baf29783674382f3dd5cf37c7fcd93d633c88bbf9d9c484b6163757d4465657,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Graph self-sorting/structure-formation model; seeded and bridge/phenomenology-heavy.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-ra_verify_heraclitus,ra_verify_heraclitus.py,py,uploaded_static_audited,computation_source,RA-PRED-005;RA-OPEN-004,src/RA_AQFT/ra_verify_heraclitus.py,4f36014d47a46cfcc57319dc7ff1690c61491843ee1154fde9a9b741313320f3,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,w0-wa interpolation verifier; static OK but timed under 30s smoke test; needs fast mode/cached outputs.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-rho_native,rho_native.py,py,uploaded_static_audited,computation_source,RA-MOTIF-007;RA-OPEN-002,src/RA_AQFT/rho_native.py,ed200f3d9b6ec0cd4f5b5db1c85c1e2f7438b594ae4e20b56cf182f0fe44a2d5,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,"ρ meson native treatment; still fits μ from lifetime, so not zero-parameter support.","Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-rindler_relative_entropy,rindler_relative_entropy.py,py,uploaded_static_audited,computation_source,,src/RA_AQFT/rindler_relative_entropy.py,50add6b27a15b096a445f50c64e2beb5f7926bdcca78464741aeebacf5783c5a,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,AQFT/Rindler bridge; explicitly stage-1 with open modular-algebra proof.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-severed_outdegree,severed_outdegree.py,py,uploaded_static_audited,computation_source,RA-GRAV-004;RA-GRAV-005,src/RA_AQFT/severed_outdegree.py,6ff902877344269a53ea8d82706dc0f3257d12f8585ef496f892729ce1728ea5,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,"Mean severed out-degree simulation; supports area-law queue, needs reproducibility output.","Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-sigma_analysis,sigma_analysis.py,py,uploaded_static_audited,computation_source,RA-MOTIF-007;RA-OPEN-002,src/RA_AQFT/sigma_analysis.py,5d0445696418b9158f9983cf19fe350a78bb63835f95fd5447059b5e46493876,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,"σ-filter analysis; useful selection-rule source, still empirical resonance-classification heavy.","Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-sigma_table,sigma_table.py,py,uploaded_static_audited,computation_source,RA-MOTIF-007;RA-OPEN-002,src/RA_AQFT/sigma_table.py,0ac3a3a6c1fa7bd6c8ad943657d04ab74e6cb109e43deb9d5db8e0289ddf4037,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,"σ-label/resonance table; empirical bridge table, not proof.","Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-t1_forecast_deliverables,t1_forecast_deliverables.py,py,uploaded_static_audited,computation_source,RA-PRED-005;RA-OPEN-004,src/RA_AQFT/t1_forecast_deliverables.py,a0b0f9577d80a4f452fa51db0cf4cd1545d4486e9c08639265ca521bb930d183,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,DESI T1 forecast deliverables v1; superseded by v2.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-t1_forecast_deliverables_v2,t1_forecast_deliverables_v2.py,py,uploaded_static_audited,computation_source,RA-PRED-005;RA-OPEN-004,src/RA_AQFT/t1_forecast_deliverables_v2.py,78b6dc1b369d138daf429b82e6e4be9816146ea39134491a5b1e0aea068746ea,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,DESI T1 forecast generator; writes three CSVs and plot; epistemic caveats are explicit.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-vwyler_proof,vwyler_proof.py,py,uploaded_static_audited,computation_source,RA-ARITH-004;RA-PRED-004,src/RA_AQFT/vwyler_proof.py,13734f71c15afe96c5db9246697180d19460d2fb715b71d36c27c51702e5d022,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Short V_eff/alpha_s arithmetic check; candidate support only.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-assembly_mapper,assembly_mapper.py,py,uploaded_static_audited,computation_source,RA-COMP-004;RA-COMP-005,src/RA_Complexity/assembly_mapper.py,9719d52cb6f7ebb5b32da5c74a3fd0f981560d0e37351ba209f8ea3c305134d2,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,RDKit/NetworkX assembly-topology mapper; smoke test succeeds here.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-PY-ra_audit,ra_audit.py,py,uploaded_smoke_tested_ok,kb_tool,,src/ra_audit.py,24ca7412552a5a577c9e7e871e77d3fddaacd6b116508ba59dffb660246ce6eb,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,Quantitative RA claim-audit harness; useful KB tooling but not direct evidence for any claim.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-DATA-endpoint_ap_table,endpoint_ap_table.csv,csv,uploaded_data_output_static_audited,generated_or_input_data,RA-PRED-005;RA-OPEN-004,src/RA_AQFT/endpoint_ap_table.csv,9f4e6905e26f96fd5535f1d1e69ed21323fe1c68f84dd4195e18856a0c7ac2ff,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,T1 forecast endpoint AP table generated by t1_forecast_deliverables_v2.py.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-DATA-sensitivity_matrix,sensitivity_matrix.csv,csv,uploaded_data_output_static_audited,generated_or_input_data,RA-PRED-005;RA-OPEN-004,src/RA_AQFT/sensitivity_matrix.csv,10a3f1103667c5836ffe7eb5923087522f22ecb331c7d711c310d6a8f6e5643e,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,T1 forecast epsilon/z/sigma sensitivity matrix.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
ART-DATA-toy_model_bracket_table,toy_model_bracket_table.csv,csv,uploaded_data_output_static_audited,generated_or_input_data,RA-PRED-005;RA-OPEN-004,src/RA_AQFT/toy_model_bracket_table.csv,31918022602f75ffa58c0b81b9e6f73e0de5ecc06b0adfc8ecf890905cf1fd1b,,/mnt/data/RA_python_computation_sources_Apr28_2026.zip,T1 forecast toy-model bracket table.,"Stage B Python audit Apr28 2026; upsert candidate, not automatically active proof support."
