claim_id,claim_name,claim_node_type,artifact_id,filename,artifact_type,relation,source_span,verification_status,notes,node_type,type
RA-MOTIF-007,Confinement as finite renewal,claim,ART-LEAN-RA_D1_Core,RA_D1_Core.lean,lean,restoration_source,,lean_build_confirmed_no_sorry_namespace_hazard,rich D1 source,,
RA-MOTIF-008,Orientation/chirality theorem family,claim,ART-LEAN-RA_D1_Core,RA_D1_Core.lean,lean,restoration_source,,lean_build_confirmed_no_sorry_namespace_hazard,rich D1 source,,
RA-GRAV-003,Causal severance,claim,ART-LEAN-RA_D3_CausalSeverance,RA_D3_CausalSeverance.lean,lean,supports,,lean_build_confirmed_no_sorry,filename normalized from Sevrence to Severance,,
RA-GRAV-004,Severed-link entropy observable,claim,ART-LEAN-RA_D3_CausalSeverance,RA_D3_CausalSeverance.lean,lean,supports,,lean_build_confirmed_no_sorry,causal severance / entropy candidate support,,
RA-COMP-003,Causal Firewall conditions,claim,ART-LEAN-RA_D4_CausalFirewall,RA_D4_CausalFirewall.lean,lean,supports,,lean_build_confirmed_no_sorry,causal firewall structural support,,
RA-COMP-007,Origin-of-life sandwich bound,claim,ART-LEAN-RA_D4_CausalFirewall,RA_D4_CausalFirewall.lean,lean,supports,,lean_build_confirmed_no_sorry,origin-of-life / firewall support candidate,,
RA-COMP-004,RA assembly depth,claim,ART-PY-actualization_thermo,actualization_thermo.py,py,blocked_missing_dependency,whole_script_static_audit,blocked_missing_dependency,"PySCF/RDKit DFT script; failed locally due missing PySCF, so support pending environment/output.",,
RA-COMP-005,Glycolysis assembly depth estimate,claim,ART-PY-actualization_thermo,actualization_thermo.py,py,blocked_missing_dependency,whole_script_static_audit,blocked_missing_dependency,"PySCF/RDKit DFT script; failed locally due missing PySCF, so support pending environment/output.",,
RA-COMP-004,RA assembly depth,claim,ART-PY-thermo_batch_b3lyp,thermo_batch_b3lyp.py,py,blocked_missing_dependency,whole_script_static_audit,blocked_missing_dependency,B3LYP/6-311+G* DFT survey; failed locally due missing PySCF.,,
RA-COMP-005,Glycolysis assembly depth estimate,claim,ART-PY-thermo_batch_b3lyp,thermo_batch_b3lyp.py,py,blocked_missing_dependency,whole_script_static_audit,blocked_missing_dependency,B3LYP/6-311+G* DFT survey; failed locally due missing PySCF.,,
RA-MOTIF-007,Confinement as finite renewal,claim,ART-PY-D1_BDG_MCMC_simulation,D1_BDG_MCMC_simulation.py,py,computes_candidate,whole_script_static_audit,hybrid_candidate,Seeded MCMC/phase-diagram script; reproduces several matter-sector claims but imports Λ_QCD/PDG/FLAG constants.,,
RA-PRED-002,Proton mass scale target,target,ART-PY-D1_BDG_MCMC_simulation,D1_BDG_MCMC_simulation.py,py,computes_candidate,whole_script_static_audit,hybrid_candidate,Seeded MCMC/phase-diagram script; reproduces several matter-sector claims but imports Λ_QCD/PDG/FLAG constants.,,
RA-ARITH-004,Dimensionless strong-interaction scale,claim,ART-PY-D1_BDG_MCMC_simulation,D1_BDG_MCMC_simulation.py,py,computes_candidate,whole_script_static_audit,hybrid_candidate,Seeded MCMC/phase-diagram script; reproduces several matter-sector claims but imports Λ_QCD/PDG/FLAG constants.,,
RA-MOTIF-002,Stable motif census,claim,ART-PY-RA_BDG_Simulation,bdg_simulation.py,py,computes_candidate,whole_script_static_audit,native_candidate,Stable BDG pattern enumeration / D1 foundation; useful but says full proof requires systematic enumeration.,,
RA-MOTIF-003,Minimal closure windows,claim,ART-PY-RA_BDG_Simulation,bdg_simulation.py,py,computes_candidate,whole_script_static_audit,native_candidate,Stable BDG pattern enumeration / D1 foundation; useful but says full proof requires systematic enumeration.,,
RA-MOTIF-004,Extension census,claim,ART-PY-RA_BDG_Simulation,bdg_simulation.py,py,computes_candidate,whole_script_static_audit,native_candidate,Stable BDG pattern enumeration / D1 foundation; useful but says full proof requires systematic enumeration.,,
RA-MOTIF-002,Stable motif census,claim,ART-PY-RA_D1_Proof,d1_proof.py,py,computes_candidate,whole_script_static_audit,native_candidate,"Computational proof script for D1 families; smoke test timed under 8s, needs command/runtime capture.",,
RA-MOTIF-003,Minimal closure windows,claim,ART-PY-RA_D1_Proof,d1_proof.py,py,computes_candidate,whole_script_static_audit,native_candidate,"Computational proof script for D1 families; smoke test timed under 8s, needs command/runtime capture.",,
RA-MOTIF-004,Extension census,claim,ART-PY-RA_D1_Proof,d1_proof.py,py,computes_candidate,whole_script_static_audit,native_candidate,"Computational proof script for D1 families; smoke test timed under 8s, needs command/runtime capture.",,
RA-MOTIF-005,Depth-2 ledger/orientation structure,claim,ART-PY-RA_D1_Proof,d1_proof.py,py,computes_candidate,whole_script_static_audit,native_candidate,"Computational proof script for D1 families; smoke test timed under 8s, needs command/runtime capture.",,
RA-MOTIF-008,Orientation/chirality theorem family,claim,ART-PY-RA_D1_Proof,d1_proof.py,py,computes_candidate,whole_script_static_audit,native_candidate,"Computational proof script for D1 families; smoke test timed under 8s, needs command/runtime capture.",,
RA-ARITH-003,Koide ratio identity,claim,ART-PY-RA_RASM_Verification,rasm_verification.py,py,benchmarks,whole_script_static_audit,hybrid_candidate,Broad verification harness; mixes native algebraic identities with hybrid/PDG checks.,,
RA-MOTIF-006,Signed three-direction charge spectrum,claim,ART-PY-RA_RASM_Verification,rasm_verification.py,py,benchmarks,whole_script_static_audit,hybrid_candidate,Broad verification harness; mixes native algebraic identities with hybrid/PDG checks.,,
RA-PRED-001,Fine-structure inverse target,target,ART-PY-RA_RASM_Verification,rasm_verification.py,py,benchmarks,whole_script_static_audit,hybrid_candidate,Broad verification harness; mixes native algebraic identities with hybrid/PDG checks.,,
RA-PRED-002,Proton mass scale target,target,ART-PY-RA_RASM_Verification,rasm_verification.py,py,benchmarks,whole_script_static_audit,hybrid_candidate,Broad verification harness; mixes native algebraic identities with hybrid/PDG checks.,,
RA-GRAV-007,Antichain drift local statistic,claim,ART-PY-antichain_drift,antichain_drift.py,py,computes_candidate,whole_script_static_audit,native_candidate,Seeded antichain-drift computation; supports local drift statistic and expansion-environment targets.,,
RA-OPEN-004,Environment-sensitive expansion law,issue,ART-PY-antichain_drift,antichain_drift.py,py,computes_candidate,whole_script_static_audit,native_candidate,Seeded antichain-drift computation; supports local drift statistic and expansion-environment targets.,,
RA-PRED-005,Local Hubble/environment target,target,ART-PY-antichain_drift,antichain_drift.py,py,computes_candidate,whole_script_static_audit,native_candidate,Seeded antichain-drift computation; supports local drift statistic and expansion-environment targets.,,
RA-OPEN-001,Full motif-to-spectrum cartography,issue,ART-PY-bdg_multicoupling,bdg_multicoupling.py,py,candidate_support,whole_script_static_audit,hybrid_candidate,Depth-level force/coupling model; conceptually rich but bridge-heavy and not an active proof.,,
RA-OPEN-002,Scattering and decay predictions,issue,ART-PY-bdg_multicoupling,bdg_multicoupling.py,py,candidate_support,whole_script_static_audit,hybrid_candidate,Depth-level force/coupling model; conceptually rich but bridge-heavy and not an active proof.,,
RA-GRAV-003,Causal severance,claim,ART-PY-branching_volume,branching_volume.py,py,candidate_support,whole_script_static_audit,native_candidate,Daughter/fragmentation volume model; restoration candidate for severance inheritance.,,
RA-OPEN-005,Low-l CMB / Axis-of-Evil severance inheritance,issue,ART-PY-branching_volume,branching_volume.py,py,candidate_support,whole_script_static_audit,native_candidate,Daughter/fragmentation volume model; restoration candidate for severance inheritance.,,
RA-PRED-007,Axis-of-Evil / low-l alignment target,target,ART-PY-branching_volume,branching_volume.py,py,candidate_support,whole_script_static_audit,native_candidate,Daughter/fragmentation volume model; restoration candidate for severance inheritance.,,
RA-PRED-006,Rotation-curve / lensing source-law target,target,ART-PY-bullet_cluster,bullet_cluster.py,py,benchmarks,whole_script_static_audit,phenomenology,"Bullet Cluster source-law benchmark; phenomenology, not proof.",,
RA-OPEN-003,Coefficient-level orbital/lensing source law,issue,ART-PY-bullet_cluster,bullet_cluster.py,py,benchmarks,whole_script_static_audit,phenomenology,"Bullet Cluster source-law benchmark; phenomenology, not proof.",,
RA-D4-001,D4U02 selectivity ceiling,claim,ART-PY-cross_dimensional_exclusion,cross_dimensional_exclusion.py,py,computes_candidate,whole_script_static_audit,native_candidate,"Fast cross-dimensional exclusion map using D4U02 values; useful summary, but inputs are partly hard-coded from prior enumeration.",,
RA-D4-002,D4U02 modular barrier,claim,ART-PY-cross_dimensional_exclusion,cross_dimensional_exclusion.py,py,computes_candidate,whole_script_static_audit,native_candidate,"Fast cross-dimensional exclusion map using D4U02 values; useful summary, but inputs are partly hard-coded from prior enumeration.",,
RA-GRAV-006,Joint BDG/LLC macro-kernel dimension,claim,ART-PY-cross_dimensional_exclusion,cross_dimensional_exclusion.py,py,computes_candidate,whole_script_static_audit,native_candidate,"Fast cross-dimensional exclusion map using D4U02 values; useful summary, but inputs are partly hard-coded from prior enumeration.",,
RA-PRED-002,Proton mass scale target,target,ART-PY-d1_BDG_string_tension,d1_BDG_string_tension.py,py,candidate_support,whole_script_static_audit,hybrid_candidate,"String-tension/proton-scale chain; imports proton mass and QCD running, so target support only.",,
RA-ARITH-004,Dimensionless strong-interaction scale,claim,ART-PY-d1_BDG_string_tension,d1_BDG_string_tension.py,py,candidate_support,whole_script_static_audit,hybrid_candidate,"String-tension/proton-scale chain; imports proton mass and QCD running, so target support only.",,
RA-GRAV-007,Antichain drift local statistic,claim,ART-PY-d2_two_phases,d2_two_phases.py,py,candidate_support,whole_script_static_audit,native_candidate,Two-phase μ transition/CMB argument; seeded simulation; several hard-wall items remain open.,,
RA-OPEN-004,Environment-sensitive expansion law,issue,ART-PY-d2_two_phases,d2_two_phases.py,py,candidate_support,whole_script_static_audit,native_candidate,Two-phase μ transition/CMB argument; seeded simulation; several hard-wall items remain open.,,
RA-PRED-005,Local Hubble/environment target,target,ART-PY-d2_two_phases,d2_two_phases.py,py,candidate_support,whole_script_static_audit,native_candidate,Two-phase μ transition/CMB argument; seeded simulation; several hard-wall items remain open.,,
RA-ARITH-004,Dimensionless strong-interaction scale,claim,ART-PY-d3_alpha_s_BDG,d3_alpha_s_BDG.py,py,benchmarks,whole_script_static_audit,hybrid_candidate,Short alpha_EM/alpha_s benchmark; comparative.,,
RA-PRED-004,f0 path-weight comparison target,target,ART-PY-d3_alpha_s_BDG,d3_alpha_s_BDG.py,py,benchmarks,whole_script_static_audit,hybrid_candidate,Short alpha_EM/alpha_s benchmark; comparative.,,
RA-ARITH-004,Dimensionless strong-interaction scale,claim,ART-PY-d3_alpha_s_proof,d3_alpha_s_proof.py,py,computes_candidate,whole_script_static_audit,native_candidate,Computes alpha_s(m_Z)=1/sqrt(72); link as native arithmetic support with observational comparison caveat.,,
RA-PRED-004,f0 path-weight comparison target,target,ART-PY-d3_alpha_s_proof,d3_alpha_s_proof.py,py,computes_candidate,whole_script_static_audit,native_candidate,Computes alpha_s(m_Z)=1/sqrt(72); link as native arithmetic support with observational comparison caveat.,,
RA-ARITH-004,Dimensionless strong-interaction scale,claim,ART-PY-d3i_complete,d3i_complete.py,py,benchmarks,whole_script_static_audit,hybrid_candidate,Renormalization-group benchmark; uses QCD running and should remain hybrid.,,
RA-PRED-004,f0 path-weight comparison target,target,ART-PY-d3i_complete,d3i_complete.py,py,benchmarks,whole_script_static_audit,hybrid_candidate,Renormalization-group benchmark; uses QCD running and should remain hybrid.,,
RA-OPEN-002,Scattering and decay predictions,issue,ART-PY-d3i_complete,d3i_complete.py,py,benchmarks,whole_script_static_audit,hybrid_candidate,Renormalization-group benchmark; uses QCD running and should remain hybrid.,,
RA-D4-001,D4U02 selectivity ceiling,claim,ART-PY-d4u02_enumeration,d4u02_enumeration.py,py,computes,whole_script_static_audit,native_strong,Canonical D4U02 enumeration; self-tests pass and outputs canonical constants.,,
RA-D4-002,D4U02 modular barrier,claim,ART-PY-d4u02_enumeration,d4u02_enumeration.py,py,computes,whole_script_static_audit,native_strong,Canonical D4U02 enumeration; self-tests pass and outputs canonical constants.,,
RA-ARITH-005,Internal density scale from selectivity,claim,ART-PY-d4u02_enumeration,d4u02_enumeration.py,py,computes,whole_script_static_audit,native_strong,Canonical D4U02 enumeration; self-tests pass and outputs canonical constants.,,
RA-GRAV-003,Causal severance,claim,ART-PY-daughter_universe,daughter_universe.py,py,candidate_support,whole_script_static_audit,phenomenology,Daughter universe/severance inheritance model; restoration candidate.,,
RA-OPEN-005,Low-l CMB / Axis-of-Evil severance inheritance,issue,ART-PY-daughter_universe,daughter_universe.py,py,candidate_support,whole_script_static_audit,phenomenology,Daughter universe/severance inheritance model; restoration candidate.,,
RA-PRED-007,Axis-of-Evil / low-l alignment target,target,ART-PY-daughter_universe,daughter_universe.py,py,candidate_support,whole_script_static_audit,phenomenology,Daughter universe/severance inheritance model; restoration candidate.,,
RA-ARITH-006,BDG path-weight ratio,claim,ART-PY-f0_enumeration,f0_enumeration.py,py,computes_candidate,whole_script_static_audit,hybrid_candidate,Canonical native path-weight ratio 17.3152; f0 comparison multiplies by external/SM RG alpha_s step.,,
RA-PRED-004,f0 path-weight comparison target,target,ART-PY-f0_enumeration,f0_enumeration.py,py,computes_candidate,whole_script_static_audit,hybrid_candidate,Canonical native path-weight ratio 17.3152; f0 comparison multiplies by external/SM RG alpha_s step.,,
RA-OPEN-004,Environment-sensitive expansion law,issue,ART-PY-hard_wall_4_summary,hard_wall_4_summary.py,py,candidate_support,whole_script_static_audit,phenomenology,Short CMB/Hard-Wall summary; keep as restoration note.,,
RA-PRED-005,Local Hubble/environment target,target,ART-PY-hard_wall_4_summary,hard_wall_4_summary.py,py,candidate_support,whole_script_static_audit,phenomenology,Short CMB/Hard-Wall summary; keep as restoration note.,,
RA-GRAV-002,Asymptotic kernel saturation,claim,ART-PY-kernel_saturation,kernel_saturation.py,py,computes_candidate,whole_script_static_audit,native_candidate,Kernel saturation theorem script; algebraic identities plus MC verification; convert to MD/Lean if promoted.,,
RA-GRAV-003,Causal severance,claim,ART-PY-kernel_saturation,kernel_saturation.py,py,computes_candidate,whole_script_static_audit,native_candidate,Kernel saturation theorem script; algebraic identities plus MC verification; convert to MD/Lean if promoted.,,
RA-ARITH-005,Internal density scale from selectivity,claim,ART-PY-mu_derivation,mu_derivation.py,py,candidate_support,whole_script_static_audit,hybrid_candidate,μ derivation script; useful but relies on matching resonance scale.,,
RA-PRED-002,Proton mass scale target,target,ART-PY-mu_derivation,mu_derivation.py,py,candidate_support,whole_script_static_audit,hybrid_candidate,μ derivation script; useful but relies on matching resonance scale.,,
RA-ARITH-005,Internal density scale from selectivity,claim,ART-PY-mu_int_derive,mu_int_derive.py,py,blocked,whole_script_static_audit,blocked_parse_error,Syntax error from unquoted em dash in f-string; cannot parse or execute until repaired.,,
RA-PRED-002,Proton mass scale target,target,ART-PY-mu_int_derive,mu_int_derive.py,py,blocked,whole_script_static_audit,blocked_parse_error,Syntax error from unquoted em dash in f-string; cannot parse or execute until repaired.,,
RA-PRED-002,Proton mass scale target,target,ART-PY-n_eff_alternative,n_eff_alternative.py,py,candidate_support,whole_script_static_audit,native_candidate,N_eff alternative diagnostic; seeded; should remain candidate/restoration support.,,
RA-MOTIF-003,Minimal closure windows,claim,ART-PY-n_eff_alternative,n_eff_alternative.py,py,candidate_support,whole_script_static_audit,native_candidate,N_eff alternative diagnostic; seeded; should remain candidate/restoration support.,,
RA-OPEN-001,Full motif-to-spectrum cartography,issue,ART-PY-n_eff_alternative,n_eff_alternative.py,py,candidate_support,whole_script_static_audit,native_candidate,N_eff alternative diagnostic; seeded; should remain candidate/restoration support.,,
RA-PRED-002,Proton mass scale target,target,ART-PY-n_eff_factorization,n_eff_factorization.py,py,candidate_support,whole_script_static_audit,native_candidate,N_eff factorization diagnostic; useful for caveating proton cascade.,,
RA-MOTIF-003,Minimal closure windows,claim,ART-PY-n_eff_factorization,n_eff_factorization.py,py,candidate_support,whole_script_static_audit,native_candidate,N_eff factorization diagnostic; useful for caveating proton cascade.,,
RA-OPEN-001,Full motif-to-spectrum cartography,issue,ART-PY-n_eff_factorization,n_eff_factorization.py,py,candidate_support,whole_script_static_audit,native_candidate,N_eff factorization diagnostic; useful for caveating proton cascade.,,
RA-PRED-002,Proton mass scale target,target,ART-PY-n_eff_mc_test,n_eff_mc_test.py,py,candidate_support,whole_script_static_audit,native_candidate,N_eff Monte Carlo; timed under short smoke test; needs reproducibility run with archived output.,,
RA-MOTIF-003,Minimal closure windows,claim,ART-PY-n_eff_mc_test,n_eff_mc_test.py,py,candidate_support,whole_script_static_audit,native_candidate,N_eff Monte Carlo; timed under short smoke test; needs reproducibility run with archived output.,,
RA-OPEN-001,Full motif-to-spectrum cartography,issue,ART-PY-n_eff_mc_test,n_eff_mc_test.py,py,candidate_support,whole_script_static_audit,native_candidate,N_eff Monte Carlo; timed under short smoke test; needs reproducibility run with archived output.,,
RA-ARITH-001,BDG coefficient arithmetic spine,claim,ART-PY-o14_incidence_algebra,o14_incidence_algebra.py,py,candidate_support,whole_script_static_audit,native_candidate,Incidence algebra exploration; contains conjectural/proof-attempt language; useful but not canonical proof.,,
RA-ARITH-002,Second-order cancellation pattern,claim,ART-PY-o14_incidence_algebra,o14_incidence_algebra.py,py,candidate_support,whole_script_static_audit,native_candidate,Incidence algebra exploration; contains conjectural/proof-attempt language; useful but not canonical proof.,,
RA-D4-001,D4U02 selectivity ceiling,claim,ART-PY-o14_incidence_algebra,o14_incidence_algebra.py,py,candidate_support,whole_script_static_audit,native_candidate,Incidence algebra exploration; contains conjectural/proof-attempt language; useful but not canonical proof.,,
RA-ARITH-001,BDG coefficient arithmetic spine,claim,ART-PY-o14_proof,o14_proof.py,py,candidate_support,whole_script_static_audit,native_candidate,O14 proof attempt; produces arithmetic chain but should remain subordinate to Lean arithmetic core.,,
RA-ARITH-002,Second-order cancellation pattern,claim,ART-PY-o14_proof,o14_proof.py,py,candidate_support,whole_script_static_audit,native_candidate,O14 proof attempt; produces arithmetic chain but should remain subordinate to Lean arithmetic core.,,
RA-D4-001,D4U02 selectivity ceiling,claim,ART-PY-o14_proof,o14_proof.py,py,candidate_support,whole_script_static_audit,native_candidate,O14 proof attempt; produces arithmetic chain but should remain subordinate to Lean arithmetic core.,,
RA-MOTIF-007,Confinement as finite renewal,claim,ART-PY-pathwise_exit,pathwise_exit.py,py,candidate_support,whole_script_static_audit,hybrid_candidate,"Pathwise exit model; explicitly approximate, useful for scattering/decay frontier.",,
